Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
Córdoba,Santa María,La Rancherita,129,NO,NO,NO,NO,NO,SI,NO,NO,NO,14147170,-31.7574675409558,-64.448690277725,SI
Córdoba,Santa María,La Serranita,430,NO,NO,NO,NO,NO,SI,SI,SI,SI,14147180,-31.7331340814564,-64.4564154524522,SI
Córdoba,Santa María,Los Cedros - Las Quintas,1069,NO,NO,NO,NO,NO,NO,SI,SI,SI,14147190,-31.5262509877113,-64.2847584167114,SI
Córdoba,Santa María,Lozada,1013,NO,NO,NO,NO,NO,SI,SI,SI,SI,14147200,-31.6484545317081,-64.0899796115028,SI
Buenos Aires,Adolfo Alsina,Rivera,3217,NO,NO,SI,SI,NO,NO,SI,NO,SI,6007080,-37.1583546113813,-63.2442194943605,SI
Buenos Aires,Adolfo Alsina,Thames,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6007010,-36.9291655620507,-63.2957265324881,NO
Buenos Aires,Adolfo Alsina,Villa Margarita,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,6007100,-37.4600992847959,-63.2405658599852,NO
Buenos Aires,Adolfo Alsina,Yutuyaco,16,NO,NO,NO,NO,NO,NO,NO,NO,NO,6007110,-36.9884309445004,-63.133808887439,NO
Buenos Aires,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (Est. Chaves),9066,SI,NO,SI,SI,NO,SI,SI,SI,SI,6014010,-38.0333995087596,-60.1003341740637,SI
Buenos Aires,Adolfo Gonzales Chaves,De la Garma,1625,SI,NO,NO,SI,NO,SI,SI,SI,SI,6014020,-37.9635021758562,-60.415659383962,SI
Buenos Aires,Adolfo Gonzales Chaves,Juan E. Barra,212,NO,NO,NO,NO,NO,SI,SI,NO,NO,6014030,-37.8233871716044,-60.484639770555,SI
Buenos Aires,Adolfo Gonzales Chaves,Vásquez,43,NO,NO,NO,NO,NO,SI,SI,SI,SI,6014040,-38.1766861391835,-60.1708487303777,SI
Buenos Aires,Alberti,Alberti (Est. Andrés Vaccarezza),8260,SI,NO,SI,SI,NO,NO,SI,SI,SI,6021010,-35.0330734347841,-60.2806197287099,SI
Buenos Aires,Alberti,Coronel Seguí,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,6021020,-34.8681189984321,-60.3939708823404,NO
Buenos Aires,Alberti,Mechita,412,SI,NO,NO,NO,NO,NO,NO,SI,SI,6021030,-35.068013673391,-60.4025971632697,SI
Buenos Aires,Alberti,Pla,192,NO,NO,NO,NO,NO,NO,SI,NO,NO,6021040,-35.1243819752343,-60.2200612615259,SI
Buenos Aires,Alberti,Villa Grisolía (Est. Achupallas),112,NO,NO,NO,NO,NO,NO,NO,SI,SI,6021050,-35.1096178332808,-60.070551324606,SI
Buenos Aires,Alberti,Villa María,24,NO,NO,NO,NO,NO,NO,NO,NO,NO,6021060,-34.8881255447686,-60.3469385614883,NO
Buenos Aires,Alberti,Villa Ortiz (Est. Coronel Mom),815,NO,NO,NO,NO,NO,NO,SI,SI,SI,6021070,-34.8435329449862,-60.3048498633642,SI
Buenos Aires,General Paz,Barrio Río Salado,265,NO,NO,NO,NO,NO,NO,NO,NO,NO,6343010,-35.6936377582584,-58.447313612508,NO
Buenos Aires,General Paz,Loma Verde,657,NO,NO,NO,NO,NO,SI,SI,SI,SI,6343020,-35.2747490125694,-58.4041701894263,SI
Buenos Aires,General Pueyrredón,Sierra de los Padres,4249,SI,NO,SI,SI,NO,SI,SI,SI,SI,6357120,-37.954166706805,-57.7715971022228,SI
Buenos Aires,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0,NO,NO,NO,SI,NO,NO,NO,SI,SI,6364030,-34.6882159472973,-58.9574297137089,SI
Buenos Aires,General Rodríguez,Country Club Bosque Real - Barrio Morabo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6364030,-34.555,-58.935,SI
Buenos Aires,General Rodríguez,General Rodríguez,85315,SI,SI,SI,SI,SI,SI,SI,SI,SI,6364030,-34.6079239021063,-58.950282039134,SI
Buenos Aires,General San Martín,Barrio Parque General San Martin,421,NO,NO,NO,SI,NO,SI,SI,NO,SI,6371010,-34.5673433766504,-58.5843112459936,SI
Buenos Aires,General San Martín,Billinghurst,19664,SI,SI,NO,SI,NO,NO,SI,SI,SI,6371010,-34.5751071711249,-58.5745828938046,SI
Buenos Aires,General San Martín,Ciudad Del Libertador General San Martin,29180,SI,SI,NO,SI,SI,SI,SI,SI,SI,6371010,-34.5796986848297,-58.5420144816587,SI
Buenos Aires,General San Martín,Ciudad Jardin El Libertador,63479,NO,NO,NO,NO,NO,NO,NO,SI,SI,6371010,-34.5416520781805,-58.5959093634496,SI
Buenos Aires,General San Martín,Va Ma Irene De Los Remedios De Escalada,1265,NO,SI,NO,NO,NO,NO,NO,SI,SI,6371010,-34.5646397095177,-58.5922548425316,SI
Buenos Aires,General San Martín,Villa Ayacucho,3939,NO,SI,NO,SI,NO,NO,NO,SI,SI,6371010,-34.5904132636755,-58.5530430923958,SI
Buenos Aires,Pehuajó,Juan José Paso,2176,NO,NO,NO,SI,NO,SI,SI,SI,SI,6609040,-35.8524740557321,-62.2962123802194,SI
Buenos Aires,Pehuajó,Magdala,195,NO,NO,NO,NO,NO,SI,SI,NO,NO,6609050,-36.0846707903374,-61.7254747841859,SI
Buenos Aires,Pehuajó,Mones Cazón,1764,NO,NO,SI,NO,NO,SI,SI,SI,SI,6609060,-36.2301776476091,-62.0069944091925,SI
Buenos Aires,Pehuajó,Nueva Plata,206,NO,NO,NO,NO,NO,SI,SI,NO,NO,6609070,-35.9199117438484,-61.8133995164977,SI
Buenos Aires,Pehuajó,Pehuajó,31533,SI,NO,SI,SI,NO,SI,SI,SI,SI,6609080,-35.8123030689596,-61.8988207561037,SI
Buenos Aires,Pehuajó,San Bernardo (Est. Guanaco),282,NO,NO,NO,NO,NO,SI,SI,NO,NO,6609090,-35.7137365347985,-61.6477830181101,SI
Buenos Aires,Pehuajó,San Esteban,92,NO,NO,NO,NO,NO,SI,NO,NO,NO,6609020,-35.73274,-61.74393,SI
Buenos Aires,Pellegrini,Bocayuva,83,NO,NO,NO,NO,NO,NO,NO,NO,SI,6616010,-36.2065730139324,-63.0761554731554,SI
Buenos Aires,Pellegrini,De Bary,63,NO,NO,NO,NO,NO,NO,NO,NO,NO,6616020,-36.3416806655424,-63.2611533171506,NO
Buenos Aires,Pellegrini,Pellegrini,5115,SI,SI,SI,SI,SI,SI,SI,SI,SI,6616030,-36.2697352282386,-63.1652861097017,SI
Buenos Aires,Pergamino,Acevedo,1499,SI,SI,NO,NO,NO,SI,SI,SI,SI,6623010,-33.755665348987,-60.4408373865386,SI
Buenos Aires,Pergamino,Fontezuela,365,SI,NO,NO,SI,NO,SI,SI,NO,NO,6623020,-33.9138392371386,-60.4628650932084,SI
Buenos Aires,Pergamino,Guerrico,774,NO,SI,NO,NO,NO,SI,NO,SI,SI,6623030,-33.6745849638169,-60.4006865938611,SI
Buenos Aires,Pergamino,Juan A. de la Peña,211,NO,NO,NO,NO,NO,SI,NO,NO,NO,6623040,-33.8322767381074,-60.4864895356947,SI
Buenos Aires,Pergamino,Juan Anchorena (Est. Urquiza),976,SI,NO,NO,SI,NO,SI,SI,SI,SI,6623050,-33.9263378592898,-60.3829034809436,SI
Ciudad Autónoma de Buenos Aires,COMUNA 01,PUERTO MADERO,6726,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6092161933037,-58.3563809151849,SI
Catamarca,Ambato,Los Varela,443,NO,NO,NO,NO,SI,NO,NO,NO,SI,10007110,-27.9279942328057,-65.8822302327591,SI
Catamarca,Ambato,Singuil,295,NO,NO,NO,NO,NO,NO,NO,NO,SI,10007120,-27.8142168571341,-65.8670660017181,SI
Catamarca,Ancasti,Ancasti,361,NO,NO,NO,NO,SI,NO,NO,NO,SI,10014010,-28.809829766706,-65.5021019996524,SI
Catamarca,Ancasti,Anquincila,202,NO,NO,NO,NO,NO,NO,NO,NO,NO,10014020,-28.7545936474404,-65.5495102803337,NO
Catamarca,Ancasti,La Candelaria,77,NO,NO,NO,NO,NO,NO,NO,NO,NO,10014030,-28.7207622901373,-65.4106917370235,NO
Catamarca,Ancasti,La Majada,154,NO,NO,NO,NO,NO,NO,NO,NO,NO,10014040,-29.0295107636719,-65.5499567687055,NO
Catamarca,Andalgalá,Aconquija,0,NO,NO,NO,NO,SI,NO,NO,SI,SI,,-27.4743798884533,-66.0266884349829,SI
Catamarca,Andalgalá,Alto De Las Juntas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-27.4511959792163,-66.0199688270559,NO
Catamarca,Andalgalá,Amanao,29,NO,NO,NO,NO,NO,NO,NO,SI,NO,10021010,-27.5275895579827,-66.5156761677031,SI
Catamarca,Andalgalá,Andalgalá,12600,SI,NO,NO,NO,SI,SI,SI,SI,SI,10021020,-27.5732225954972,-66.3235466394645,SI
Ciudad Autónoma de Buenos Aires,COMUNA 10,MONTE CASTRO,33623,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6192974826904,-58.5065803391285,SI
Córdoba,Santa María,Malagueño,7136,SI,NO,NO,SI,NO,SI,SI,SI,SI,14147210,-31.4648051043666,-64.3584261973277,SI
Córdoba,Santa María,Mi Valle,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.5725913753684,-64.3341910295503,NO
Córdoba,Santa María,Milenica,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,14147217,-31.4572735024583,-64.4057106148379,SI
Córdoba,Santa María,Monte Ralo,518,NO,NO,NO,NO,NO,SI,NO,SI,SI,14147220,-31.9115749813288,-64.2399918461068,SI
Córdoba,Santa María,Potrero de Garay,1017,NO,NO,NO,SI,NO,SI,SI,SI,SI,14147230,-31.7824159665775,-64.5424068778316,SI
Córdoba,Santa María,Rafael García,555,NO,NO,NO,NO,NO,SI,SI,NO,SI,14147240,-31.6465373949134,-64.2584787728338,SI
Córdoba,Santa María,San Clemente,134,NO,NO,NO,SI,NO,NO,SI,SI,SI,14147250,-31.7166546515515,-64.6265869046185,SI
Ciudad Autónoma de Buenos Aires,COMUNA 15,VILLA CRESPO,81959,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5988344062647,-58.4427221412974,SI
Formosa,Patiño,Villa General Manuel Belgrano,4676,NO,NO,NO,SI,NO,SI,SI,NO,SI,34035170,-24.9388283555888,-59.0290877277901,SI
Formosa,Pilagás,Buena Vista,887,NO,NO,NO,SI,NO,SI,SI,NO,SI,34042010,-25.0712122663672,-58.3867799081037,SI
Formosa,Pilagás,El Espinillo,4060,NO,NO,NO,NO,NO,SI,SI,SI,SI,34042020,-24.9799888263685,-58.5537877142505,SI
Formosa,Pilagás,Laguna Gallo,261,NO,NO,NO,NO,NO,NO,NO,NO,NO,34042030,-25.2677752833691,-58.7427948347143,NO
Formosa,Pilagás,Misión Tacaagle,2244,NO,NO,NO,NO,NO,SI,SI,NO,SI,34042040,-24.979650567657,-58.8227434439732,SI
Formosa,Pilagás,Portón Negro,417,NO,NO,NO,NO,NO,NO,NO,NO,NO,34042050,-24.9663598975615,-58.7419749100008,NO
Formosa,Pilagás,Tres Lagunas,1598,SI,NO,NO,NO,SI,SI,SI,NO,SI,34042060,-25.2153644371658,-58.5132694906705,SI
Jujuy,Valle Grande,Valle Grande,538,NO,NO,NO,NO,NO,SI,NO,NO,NO,38105060,-23.4755402454172,-64.9470001466936,SI
Jujuy,Yavi,Barrios,187,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112010,-22.2462779565987,-65.5278717064727,SI
Jujuy,Yavi,Cangrejillos,181,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112020,-22.4229613059544,-65.5801247511292,SI
Jujuy,Yavi,El Cóndor,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112030,-22.383451243468,-65.3279048344849,NO
Jujuy,Yavi,La Intermedia,178,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112040,-22.4224885948586,-65.700385084978,SI
Jujuy,Yavi,La Quiaca,16874,SI,NO,NO,SI,SI,SI,SI,NO,SI,38112050,-22.100030990273,-65.5962624926205,SI
Jujuy,Yavi,Llulluchayoc,91,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112060,-22.5152169464206,-65.3702937518639,NO
Jujuy,Yavi,Pumahuasi,233,NO,NO,NO,SI,NO,NO,NO,NO,SI,38112070,-22.2890579793897,-65.6786766560839,SI
Jujuy,Yavi,San Jose,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-22.1378271107898,-65.3097886156379,NO
Jujuy,Yavi,Yavi,378,NO,NO,NO,NO,NO,NO,NO,NO,NO,38112080,-22.130283,-65.46169,NO
Jujuy,Yavi,Yavi Chico,33,NO,NO,NO,SI,NO,NO,NO,NO,NO,38112090,-22.0909983923897,-65.4650631210317,SI
La Pampa,Atreucó,Doblas,1586,NO,SI,NO,SI,SI,SI,SI,NO,NO,42007010,-37.1521838816608,-64.0140550927574,SI
La Pampa,Atreucó,Macachín,4814,NO,NO,NO,SI,SI,SI,SI,NO,SI,42007020,-37.1369555361687,-63.667141835534,SI
La Pampa,Atreucó,Miguel Riglos,2034,NO,NO,NO,SI,SI,SI,SI,NO,SI,42007030,-36.8538749058938,-63.6881846143541,SI
La Pampa,Atreucó,Rolón,678,NO,NO,NO,NO,SI,SI,SI,NO,SI,42007040,-37.166824214775,-63.4171582009534,SI
La Pampa,Atreucó,Tomas M. Anchorena,307,NO,NO,NO,NO,SI,NO,SI,NO,NO,42007050,-36.8406606874148,-63.5205021645149,SI
La Pampa,Caleu Caleu,Anzoategui,68,NO,NO,NO,NO,SI,NO,NO,NO,NO,42014010,-38.9630526765691,-63.8608882456791,SI
La Pampa,Caleu Caleu,La Adela,1904,NO,SI,NO,NO,SI,SI,NO,SI,SI,42014020,-38.9739618507806,-64.0893166949512,SI
La Pampa,Capital,Anguil,1705,NO,NO,NO,SI,SI,SI,SI,SI,SI,42021010,-36.527922625355,-64.010555897973,SI
Mendoza,San Martín,San Martín,79476,SI,NO,NO,SI,NO,SI,NO,SI,SI,50098100,-33.0732178033808,-68.4605125505865,SI
Mendoza,San Martín,Tres Porteñas,2545,NO,NO,NO,SI,NO,SI,SI,SI,SI,50098110,-32.8994801779562,-68.3990962886724,SI
Mendoza,San Rafael,25 de Mayo,1450,NO,SI,SI,NO,NO,SI,SI,SI,SI,50105220,-34.5859138924719,-68.5495682219631,SI
Mendoza,San Rafael,Barrio Campos El Toledano,956,NO,NO,NO,NO,NO,NO,NO,SI,SI,50105010,-34.573654040475,-68.3294341868083,SI
Mendoza,San Rafael,Barrio Echeverria,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-34.6278079094528,-68.4330730738277,SI
Mendoza,San Rafael,Barrio El Nevado,160,NO,NO,NO,NO,NO,NO,NO,NO,NO,50105020,-34.7898637210549,-67.9874651693673,NO
Mendoza,San Rafael,Barrio Empleados de Comercio,208,NO,NO,NO,NO,NO,NO,NO,NO,NO,50105030,-34.5522300096664,-68.3032401705615,NO
Mendoza,San Rafael,Barrio Intendencia,120,NO,NO,NO,NO,NO,NO,NO,SI,SI,50105040,-34.645100562517,-68.2754543992412,SI
Mendoza,San Rafael,Barrio Las Rosas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-34.6278079094528,-68.4330730738277,NO
Mendoza,San Rafael,Barrio Primavera,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-34.6298100948936,-68.5105923910427,NO
Mendoza,San Rafael,Capitán Montoya,362,NO,NO,NO,NO,NO,SI,NO,SI,SI,50105050,-34.5835613146884,-68.4654391114406,SI
Mendoza,San Rafael,Cuadro Benegas,1253,SI,NO,NO,SI,NO,SI,SI,NO,NO,50105060,-34.6331750282237,-68.2302164082512,SI
Mendoza,San Rafael,Cuadro Nacional,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-34.6175050676523,-68.2817525680486,SI
Mendoza,San Rafael,El Nihuil,1030,NO,NO,NO,NO,SI,SI,SI,NO,NO,50105070,-35.0353713864246,-68.6806149266928,SI
Mendoza,San Rafael,El Sosneado,65,NO,NO,NO,SI,NO,NO,NO,NO,NO,50105080,-35.0821772227253,-69.5924127887533,SI
Mendoza,San Rafael,El Tropezón,462,NO,NO,NO,NO,NO,NO,NO,NO,NO,50105090,-34.6856449091453,-68.2855505604444,NO
Mendoza,San Rafael,Goudge,2126,NO,SI,NO,NO,NO,SI,SI,SI,SI,50105100,-34.6803228490363,-68.1358422919666,SI
Neuquén,Confluencia,Neuquén,231198,SI,SI,SI,SI,SI,SI,SI,SI,SI,58035070,-38.9492856796033,-68.0839057621977,SI
Neuquén,Confluencia,Plaza Huincul,13172,NO,NO,NO,NO,SI,SI,NO,SI,SI,58035090,-38.9290709532125,-69.2021594435231,SI
Neuquén,Confluencia,Plottier,32390,SI,SI,NO,SI,SI,SI,NO,SI,SI,58035100,-38.9510561611213,-68.2478403865049,SI
Neuquén,Confluencia,Senillosa,7542,NO,NO,NO,SI,SI,SI,SI,SI,SI,58035110,-39.0113034801537,-68.4333833911279,SI
Neuquén,Confluencia,Villa El Chocón,707,NO,NO,NO,NO,NO,SI,SI,NO,SI,58035120,-39.2610101785628,-68.7842564223565,SI
Neuquén,Confluencia,Vista Alegre Norte,895,NO,NO,NO,NO,NO,SI,NO,SI,SI,58035130,-38.7277123127679,-68.1721438862367,SI
Neuquén,Confluencia,Vista Alegre Sur,1513,NO,NO,NO,NO,SI,NO,NO,NO,NO,58035140,-38.7715537254998,-68.1369187198489,SI
Neuquén,Huiliches,Junín de los Andes,12621,SI,SI,NO,SI,SI,SI,SI,SI,SI,58049010,-39.9494720138355,-71.0703335609136,SI
San Luis,Libertador Grl. San Martín,Potrerillo,40,NO,NO,NO,NO,NO,SI,NO,NO,NO,74063060,-32.671401244488,-65.6626272217675,SI
San Luis,Libertador Grl. San Martín,Puerta Colorada,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.53456755,-65.39953581,NO
Río Negro,General Roca,General Enrique Godoy,3112,NO,NO,NO,SI,SI,SI,NO,SI,SI,62042430,-39.0795501222919,-67.1575508259755,SI
Río Negro,General Roca,General Fernández Oro,6772,SI,NO,SI,SI,SI,SI,SI,SI,SI,62042440,-38.95436020459,-67.9251089784989,SI
Río Negro,General Roca,General Roca,81534,SI,SI,SI,SI,SI,SI,SI,SI,SI,62042450,-39.0267025182087,-67.5748540962425,SI
Río Negro,General Roca,Ingeniero Luis A. Huergo,6227,SI,NO,SI,SI,SI,SI,SI,SI,SI,62042460,-39.0711757468082,-67.2328876350348,SI
Río Negro,General Roca,Ingeniero Otto Krause,295,NO,NO,NO,NO,NO,SI,NO,NO,NO,62042470,-39.1114281023989,-66.9939096262054,SI
Río Negro,General Roca,Mainqué,1848,NO,NO,NO,NO,SI,SI,NO,NO,SI,62042480,-39.0637561999382,-67.3042811813575,SI
Río Negro,General Roca,Paso Córdova,1024,NO,NO,NO,NO,NO,SI,NO,NO,NO,62042490,-39.1077504096641,-67.6277074998828,SI
Río Negro,General Roca,Península Ruca Co,158,NO,NO,NO,NO,NO,NO,NO,NO,NO,62042500,-38.7010665100453,-68.0277179698786,NO
Río Negro,General Roca,Peñas Blancas,0,NO,NO,NO,NO,SI,NO,NO,NO,NO,,-37.6830439804041,-67.8688871212575,SI
Río Negro,General Roca,Puente Cero,653,NO,NO,NO,NO,NO,SI,NO,SI,SI,62042240,-39.04360,-67.55440,SI
Río Negro,General Roca,Sargento Vidal,814,NO,NO,NO,SI,NO,SI,NO,NO,SI,62042520,-38.6856409614896,-68.1580780282182,SI
Río Negro,General Roca,Tres Luces,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-38.9655980210737,-67.9509550220406,NO
Río Negro,General Roca,Villa Alberdi,693,NO,NO,NO,NO,NO,SI,NO,NO,NO,62042530,-39.1283463654662,-67.0481125141998,SI
Río Negro,General Roca,Villa del Parque,432,NO,NO,NO,NO,NO,SI,NO,NO,NO,62042540,-39.1258079817539,-66.9976300412367,SI
Río Negro,General Roca,Villa Manzano,2697,NO,NO,NO,SI,SI,SI,SI,SI,SI,62042550,-38.6806041543676,-68.2157180851266,SI
San Juan,Jáchal,Villa Mercedes,1439,NO,NO,NO,NO,SI,SI,SI,NO,SI,70056110,-30.1088721898605,-68.7009429184891,SI
San Juan,Pocito,Barrio Municipal,973,NO,NO,NO,NO,NO,NO,NO,NO,NO,70070005,-31.7523486776689,-68.5597213740804,NO
San Juan,Pocito,Barrio Ruta 40,231,NO,NO,NO,NO,NO,NO,NO,SI,SI,70070010,-31.8595308229437,-68.5345166485174,SI
San Juan,Pocito,Carpintería,1134,NO,NO,NO,NO,NO,NO,SI,NO,SI,70070020,-31.8301409850684,-68.5420989256398,SI
San Juan,Pocito,La Rinconada,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-31.6952378674877,-68.5923025771378,SI
San Juan,Pocito,Las Piedritas,588,NO,NO,NO,NO,NO,NO,NO,NO,NO,70070025,-31.629474322189,-68.6080765638159,NO
San Juan,Pocito,Quinto Cuartel,1661,NO,NO,NO,NO,NO,SI,SI,SI,SI,70070030,-31.6140359426027,-68.6001745092873,SI
San Juan,Pocito,Villa Aberastain,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,,-31.65701277213,-68.573608949336,SI
San Juan,Pocito,Villa Aberastain - La Rinconada,15409,SI,NO,SI,NO,SI,SI,SI,NO,NO,70070040,-31.6952378674877,-68.5923025771378,SI
San Juan,Pocito,Villa Barbosa - Villa Nacusi,24240,NO,NO,NO,NO,NO,SI,NO,SI,SI,70070050,-31.6219383886537,-68.5359580395485,SI
San Juan,Pocito,Villa Barboza,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-31.5921799746836,-68.5723924425069,SI
San Juan,Pocito,Villa Centenario,778,NO,NO,NO,NO,NO,NO,NO,SI,SI,70070060,-31.668402703149,-68.5222919302359,SI
San Juan,Pocito,Villa Nacusi,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-31.6219383886537,-68.5359580395485,NO
San Juan,Rawson,El Medanito,0,NO,NO,NO,NO,NO,SI,NO,SI,NO,,-31.583482529045,-68.4697872532749,SI
San Juan,Rawson,Rawson,109424,SI,NO,SI,NO,NO,SI,SI,SI,SI,70077010,-31.5696190485463,-68.5577689018569,SI
San Juan,Rawson,Villa Bolaños,520,NO,NO,NO,NO,NO,NO,NO,NO,NO,70077020,-31.6292970053945,-68.4706676954017,NO
San Juan,Rawson,Villa Krause,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,,-31.583718555606,-68.5410817167198,SI
Santa Cruz,Deseado,Puerto Deseado,14183,SI,NO,SI,NO,SI,NO,SI,SI,SI,78014080,-47.7514649275067,-65.9012043680086,SI
Santa Cruz,Deseado,Tellier,58,NO,NO,NO,NO,NO,NO,NO,NO,NO,78014090,-47.6487686074581,-66.0446356831872,NO
Santa Cruz,Güer Aike,28 de Noviembre,6145,NO,NO,NO,SI,SI,SI,SI,SI,SI,78021060,-51.5787581525544,-72.2080410883792,SI
Santa Cruz,Güer Aike,El Turbio (Est. Gobernador Mayer),55,NO,NO,NO,NO,SI,NO,NO,NO,NO,78021010,-51.6805338519685,-72.0874860687819,SI
Santa Cruz,Güer Aike,Julia Dufour,293,NO,NO,NO,NO,NO,NO,NO,NO,SI,78021020,-51.5406111767208,-72.2398967258576,SI
Santa Cruz,Güer Aike,Mina 3,27,NO,NO,NO,NO,NO,NO,NO,SI,NO,78021030,-51.5487660455569,-72.2333909775383,SI
Santa Cruz,Güer Aike,Río Gallegos,95796,SI,SI,SI,SI,SI,NO,SI,SI,SI,78021040,-51.6214349839165,-69.2290509293744,SI
Santa Cruz,Güer Aike,Rospentek,677,NO,NO,NO,NO,NO,NO,SI,NO,NO,78021050,-51.6639328934924,-72.1426988306974,SI
Santa Cruz,Güer Aike,Yacimientos Río Turbio,8814,SI,NO,NO,NO,SI,NO,SI,SI,SI,78021070,-51.5328383738253,-72.3341032077956,SI
Santa Cruz,Lago Argentino,El Calafate,16655,SI,NO,NO,NO,SI,SI,SI,SI,SI,78028010,-50.3373208485428,-72.2619950698979,SI
Santa Cruz,Lago Argentino,El Chaltén,1627,NO,NO,NO,SI,SI,SI,SI,NO,NO,78028020,-49.3319731177032,-72.8916267088672,SI
Santa Cruz,Lago Argentino,Tres Lagos,282,NO,NO,NO,NO,SI,NO,SI,NO,NO,78028030,-49.5990148275349,-71.445802241684,SI
Santa Cruz,Lago Buenos Aires,Los Antiguos,3363,NO,NO,SI,NO,SI,SI,SI,NO,SI,78035010,-46.5487484894558,-71.6274835082657,SI
San Luis,Libertador Grl. San Martín,Rincon Del Carmen,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.4615843296251,-65.4800247653516,NO
San Luis,Libertador Grl. San Martín,San Fernando,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.71332748,-65.6864429,NO
San Luis,Libertador Grl. San Martín,San Isidro,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.5346535061633,-65.5271625081663,NO
San Luis,Libertador Grl. San Martín,San Martín,697,SI,NO,SI,NO,NO,SI,SI,NO,NO,74063070,-32.4132690463752,-65.6759306690121,SI
San Luis,Libertador Grl. San Martín,San Vicente,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.30836924,-65.69101867,NO
San Luis,Libertador Grl. San Martín,Tala Verde,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-32.40896557,-65.56209159,NO
San Luis,Libertador Grl. San Martín,Villa de Praga,181,NO,NO,NO,NO,SI,SI,SI,NO,NO,74063080,-32.5339640778181,-65.6477042790938,SI
Santa Cruz,Corpen Aike,Comandante Luis Piedrabuena,6405,SI,SI,SI,NO,SI,SI,SI,SI,SI,78007010,-49.9859909808201,-68.9130816915927,SI
Santa Cruz,Corpen Aike,Puerto Santa Cruz,4431,SI,SI,SI,NO,SI,NO,SI,NO,SI,78007020,-50.0171892721878,-68.5248246324655,SI
Santa Cruz,Deseado,Caleta Olivia,51733,NO,SI,NO,SI,SI,SI,NO,SI,SI,78014010,-46.4459492303195,-67.5251564969847,SI
Santa Cruz,Deseado,Cañadón Seco,879,NO,NO,NO,SI,SI,SI,NO,SI,NO,78014020,-46.5588457703439,-67.616856368573,SI
Santa Cruz,Deseado,Fitz Roy,326,NO,NO,NO,NO,NO,NO,NO,SI,SI,78014030,-47.0257940308205,-67.2542856564871,SI
Santa Cruz,Deseado,Jaramillo,420,NO,NO,NO,NO,NO,SI,SI,NO,NO,78014040,-47.1847032165887,-67.145582198474,SI
Santa Cruz,Deseado,Koluel Kaike,250,NO,NO,NO,NO,NO,NO,NO,SI,SI,78014050,-46.7168267498228,-68.2279614588974,SI
Santa Cruz,Deseado,Las Heras,17821,NO,NO,NO,SI,SI,SI,NO,SI,SI,78014060,-46.5424553787867,-68.9341773229667,SI
Santa Cruz,Deseado,Pico Truncado,20889,NO,NO,NO,SI,SI,SI,NO,SI,SI,78014070,-46.7938981244061,-67.9575704898943,SI
Santa Cruz,Lago Buenos Aires,Perito Moreno,4617,NO,SI,SI,NO,SI,NO,SI,SI,SI,78035020,-46.5921416878797,-70.9257278426639,SI
Santa Cruz,Magallanes,Puerto San Julián,7894,SI,SI,SI,NO,SI,SI,SI,SI,SI,78042010,-49.307703595363,-67.7319702926075,SI
Santa Cruz,Río Chico,Bajo Caracoles,33,NO,NO,NO,NO,SI,NO,NO,NO,NO,78049010,-47.4461490043983,-70.9285155605965,SI
